id	logFC	AveExpr	t	P.Value	adj.P.Val	B
RARRES1	0.75062578	1.713987823	4.071333468	5.58E-05	0.000118778	0.797712849
DYRK3	0.275319687	0.77384534	4.070131747	5.61E-05	0.000119356	0.793015636
ARHGEF17	0.42115943	1.258612709	4.070021166	5.61E-05	0.000119385	0.792583466
CCNP	0.605650632	1.065989004	4.070019673	5.61E-05	0.000119385	0.792577633
COL21A1	0.31689207	0.448109816	4.069602174	5.62E-05	0.000119578	0.790946079
UTRN	0.44334277	1.924603094	4.069538122	5.62E-05	0.000119596	0.790695782
SPOCK1	0.468453256	0.446902044	4.06901716	5.63E-05	0.00011984	0.788660153
ZFP30	0.2281572	0.557256614	4.068808641	5.64E-05	0.00011993	0.787845442
SMAD4	0.266353592	2.148973934	4.067059726	5.68E-05	0.000120786	0.781013735
C19orf73	0.332090294	1.181344423	4.066238299	5.70E-05	0.000121178	0.77780597
ADAM22	0.143707067	0.165908805	4.066222522	5.70E-05	0.000121178	0.777744366
MAGEA6	1.044038809	0.936072433	4.066149445	5.70E-05	0.000121201	0.77745902
NBDY	0.435171627	1.890656882	4.064757826	5.73E-05	0.000121885	0.772026066
RFK	0.336555188	2.939895753	4.064372011	5.74E-05	0.000122066	0.770520129
ZNF850	0.13904541	0.286993254	4.063712474	5.76E-05	0.000122385	0.767946088
IL2RB	-0.479731946	1.217553871	-4.063353437	5.77E-05	0.000122548	0.766545001
MEP1A	0.841155359	0.775077881	4.063337759	5.77E-05	0.000122548	0.766483824
TMEM25	-0.42303972	1.126577215	-4.060808666	5.83E-05	0.000123819	0.756617698
CSMD1	0.178369162	0.158860933	4.060439841	5.84E-05	0.000123993	0.755179368
KLHL26	0.259714595	1.281358038	4.05858013	5.88E-05	0.000124934	0.747928774
KRT23	1.186742688	1.798119778	4.057116464	5.92E-05	0.000125675	0.742224426
ZNF737	0.220524551	0.344024588	4.056932429	5.92E-05	0.000125757	0.741507322
PLEK2	-0.903964747	2.162746548	-4.05660935	5.93E-05	0.000125911	0.740248497
NBPF20	0.097954244	0.231265688	4.056371034	5.94E-05	0.00012602	0.739319993
SIAH1	0.174680916	1.07405447	4.055865015	5.95E-05	0.00012627	0.737348662
HAUS7	0.065820997	0.082989444	4.055038771	5.97E-05	0.000126686	0.7341303
METTL7A	-0.543961334	6.848320798	-4.05464697	5.98E-05	0.000126877	0.732604382
HMGCR	0.527917072	3.358784051	4.054173033	5.99E-05	0.00012711	0.730758754
PARD6B	0.35115799	1.391724451	4.05378079	6.00E-05	0.000127302	0.729231414
PPP2R5E	0.245045024	1.959714361	4.053302597	6.01E-05	0.000127539	0.727369583
RDH10	0.49396953	3.793943849	4.053182447	6.01E-05	0.000127588	0.726901814
MXRA7	0.44908423	1.699627434	4.052539574	6.03E-05	0.000127912	0.724399193
DDHD2	0.283175909	1.120451361	4.052430646	6.03E-05	0.000127955	0.723975184
CC2D2A	0.155521839	0.377768073	4.052120642	6.04E-05	0.000128104	0.722768541
AKR7A2	0.357138245	4.765496746	4.051909411	6.05E-05	0.000128202	0.721946406
NPIPB2	0.131104781	0.212528861	4.050961794	6.07E-05	0.000128675	0.718258655
BMAL2	0.450649256	1.104829311	4.050960697	6.07E-05	0.000128675	0.718254386
TRPV2	0.475358077	1.561611914	4.050473371	6.08E-05	0.000128919	0.716358216
TTC28	0.231324119	1.156569249	4.050443083	6.08E-05	0.000128921	0.716240375
OMA1	0.257608089	1.915239219	4.050260318	6.09E-05	0.000129004	0.715529302
PPARGC1A	-0.731201215	2.168590673	-4.050234615	6.09E-05	0.000129004	0.715429304
CDCA7L	0.455364923	0.986335864	4.04938741	6.11E-05	0.00012944	0.712133541
PCED1B	0.460289715	1.292807139	4.049359045	6.11E-05	0.000129441	0.712023205
CEL	0.371298015	0.383313124	4.048858464	6.12E-05	0.000129693	0.710076177
SPATA18	-0.441061448	0.767070065	-4.048423832	6.13E-05	0.000129911	0.708385842
PC	-0.601643955	4.790720706	-4.046737916	6.18E-05	0.0001308	0.701830698
RTN4RL1	0.533324839	1.237535069	4.046695032	6.18E-05	0.000130809	0.701663992
NPNT	0.704476011	1.244462032	4.046136348	6.19E-05	0.000131095	0.699492307
SDHB	-0.35163662	5.493833767	-4.045573218	6.21E-05	0.000131385	0.697303618
CCNC	0.323061862	3.005349468	4.044687228	6.23E-05	0.000131849	0.69386066
SCO2	0.107773218	0.192325457	4.044647616	6.23E-05	0.000131856	0.693706745
CHRM3	0.218244982	0.291533581	4.044405418	6.24E-05	0.000131969	0.692765693
TMPRSS9	0.469478112	0.918612773	4.044386653	6.24E-05	0.000131969	0.692692785
COMMD6	0.401300497	3.961243212	4.044335271	6.24E-05	0.000131982	0.692493151
UGT2A1	-0.087843269	0.041887288	-4.043755881	6.25E-05	0.000132269	0.690242198
PSMB6	0.355226932	5.842852224	4.043755041	6.25E-05	0.000132269	0.690238937
SCGN	1.040584851	2.068238963	4.042458019	6.29E-05	0.00013296	0.685201039
FAM117B	0.347326919	0.93869492	4.042016598	6.30E-05	0.000133187	0.683486812
EFCAB12	0.326832169	0.537166398	4.041905638	6.30E-05	0.000133233	0.683055935
SHPK	-0.262352666	1.218462312	-4.040922733	6.33E-05	0.000133757	0.679239609
IL34	0.525004422	1.308388533	4.040769138	6.33E-05	0.000133827	0.678643323
THOP1	0.453761765	2.964990733	4.039808669	6.35E-05	0.000134327	0.674915076
PKIG	0.312339874	3.618960896	4.039808067	6.35E-05	0.000134327	0.674912738
ASIC5	0.070043344	0.083075109	4.039219552	6.37E-05	0.000134637	0.672628705
SGSM1	0.165152844	0.215045093	4.038549445	6.39E-05	0.000134993	0.670028391
OCM	0.065822762	0.086261262	4.03805917	6.40E-05	0.00013525	0.668126154
FARP1	0.321075219	1.274549251	4.037425525	6.42E-05	0.000135587	0.66566797
SLC17A2	-0.852861801	3.457546149	-4.036808954	6.43E-05	0.000135916	0.663276367
ABCB7	0.243710016	2.290645293	4.036480771	6.44E-05	0.000136084	0.662003523
MFSD8	0.181209676	1.18533736	4.035867896	6.46E-05	0.000136412	0.659626771
PIPOX	-0.823864204	6.000499033	-4.035522302	6.47E-05	0.00013659	0.65828669
SOX17	0.28519436	0.933308237	4.034115302	6.50E-05	0.000137366	0.652831985
LAMTOR3	0.28797328	2.584524433	4.032175409	6.56E-05	0.000138447	0.645314227
CHST13	0.611847503	4.260635504	4.032054093	6.56E-05	0.000138501	0.644844196
ASNS	0.039245422	0.048079355	4.031150585	6.58E-05	0.000138999	0.641344031
CD69	-0.388674088	0.81009522	-4.031020609	6.59E-05	0.000139058	0.640840568
GLT1D1	-0.747783449	2.525060986	-4.030052878	6.61E-05	0.000139595	0.63709252
POU6F1	0.178604454	0.669422441	4.028403683	6.66E-05	0.000140526	0.630707065
NUDT3	0.033741895	0.07379648	4.028093911	6.67E-05	0.000140689	0.629507942
HSPG2	0.662000992	2.014117538	4.027771382	6.68E-05	0.00014086	0.628259523
ARL13A	0.028458943	0.043253507	4.027306567	6.69E-05	0.000141113	0.626460525
CHD6	0.28303646	1.370866658	4.026656895	6.71E-05	0.000141473	0.623946381
MYG1	0.016321751	0.023676017	4.026251096	6.72E-05	0.000141693	0.622376184
SULT1E1	-0.600559385	1.035516626	-4.025552754	6.74E-05	0.000142083	0.619674368
RASAL3	0.366785794	1.140356198	4.025406511	6.74E-05	0.000142153	0.619108625
ABCA6	-0.623808256	2.329469533	-4.024569091	6.76E-05	0.000142625	0.615869406
EXD2	0.274233837	1.478921459	4.023470726	6.79E-05	0.000143252	0.61162178
PPP4R3C	0.485931736	0.43045413	4.023333672	6.80E-05	0.000143316	0.611091836
SCUBE1	0.624580282	0.845154748	4.022429135	6.82E-05	0.000143832	0.6075947
ELL	0.25785221	1.875562133	4.021932295	6.84E-05	0.000144109	0.605674122
OXSM	0.210632099	2.685691541	4.021725765	6.84E-05	0.000144215	0.604875825
CALHM2	0.376122831	1.312200401	4.021395271	6.85E-05	0.000144394	0.603598453
ATP5ME	0.56502538	3.74343874	4.021066238	6.86E-05	0.000144573	0.602326823
U2AF1	0.033438899	0.063484216	4.021008485	6.86E-05	0.000144591	0.602103631
SCRT1	0.019825554	0.019210952	4.019661713	6.90E-05	0.000145374	0.596899775
ACSBG2	0.027478649	0.028809271	4.018295306	6.94E-05	0.000146172	0.591621698
RFTN2	0.226699954	0.458607688	4.018189295	6.94E-05	0.000146219	0.591212274
YTHDC1	0.278163257	2.667354022	4.016520411	6.99E-05	0.000147204	0.584768218
ZNF727	0.219656534	0.246162327	4.01607902	7.00E-05	0.000147453	0.583064288
EXT1	0.456756011	3.657404591	4.014422481	7.05E-05	0.000148438	0.576671005
LAPTM4A	0.300121202	7.282570412	4.013908792	7.06E-05	0.000148733	0.574688956
C1QBP	0.385565912	4.580459197	4.013335833	7.08E-05	0.000149066	0.572478495
GPR83	-0.049441669	0.048927002	-4.013030668	7.09E-05	0.000149235	0.571301299
TCAP	0.579477609	0.847720493	4.012682988	7.10E-05	0.000149431	0.569960192
EPHX4	0.164742127	0.167089124	4.012564313	7.10E-05	0.000149487	0.569502454
CDH11	0.361649233	0.499892313	4.01159479	7.13E-05	0.000150063	0.565763393
TSPAN7	-0.504220054	1.986688784	-4.011544031	7.13E-05	0.000150078	0.565567657
GFRA1	-0.715157416	1.753438442	-4.010092276	7.18E-05	0.000150953	0.559970448
TEX38	0.043023967	0.050537685	4.009770495	7.19E-05	0.000151135	0.558730087
TRIM21	0.386940981	3.181588178	4.009126734	7.20E-05	0.000151516	0.556248864
ACSM1	1.145896723	2.654205286	4.008856891	7.21E-05	0.000151666	0.555208931
VRK2	0.320215026	1.207622276	4.008457771	7.22E-05	0.000151897	0.553670901
KDSR	-0.258576408	2.896399265	-4.008024697	7.24E-05	0.000152149	0.552002188
YAP1	0.459051832	3.000214242	4.007624449	7.25E-05	0.000152381	0.550460109
CA4	0.383362015	0.399681508	4.007367799	7.26E-05	0.000152524	0.549471358
C1orf100	0.079778636	0.089134703	4.005616649	7.31E-05	0.0001536	0.542726586
MAN2A1	0.343325571	3.033439342	4.005374197	7.32E-05	0.000153735	0.54179297
PDZD2	0.147424639	0.20852981	4.004572668	7.34E-05	0.000154221	0.538706864
PLA2G2C	0.087777147	0.110776576	4.004344371	7.35E-05	0.000154348	0.537827965
CFAP251	-0.07408261	0.097608956	-4.004040063	7.36E-05	0.000154523	0.536656508
AGAP5	0.01417107	0.01845365	4.002902159	7.39E-05	0.000155208	0.532276789
WFIKKN1	0.129054868	0.202872958	4.002900917	7.39E-05	0.000155208	0.532272011
ATAD3C	-0.429931929	0.65205476	-4.002545904	7.40E-05	0.000155416	0.530905824
ERMARD	0.294971776	2.201010769	4.002495069	7.40E-05	0.000155431	0.530710208
AJUBA	0.54036898	3.024702677	4.001729483	7.42E-05	0.000155899	0.527764447
RIN1	0.281621538	0.598182434	4.001452239	7.43E-05	0.000156059	0.526697816
CREB3L1	0.613609685	0.863436438	4.001210633	7.44E-05	0.000156195	0.525768351
TOX2	0.512279073	1.411807509	4.001184852	7.44E-05	0.000156195	0.525669173
PIH1D2	0.086390884	0.164747093	4.000170542	7.47E-05	0.000156824	0.521767689
AATK	0.243128766	0.384467123	3.999856118	7.48E-05	0.000157008	0.520558461
ZNF438	0.266478839	1.323904328	3.999686977	7.49E-05	0.000157097	0.519908004
TMPRSS5	0.139334379	0.184173794	3.999664122	7.49E-05	0.000157097	0.519820114
JAML	0.414330865	1.127611859	3.998178389	7.53E-05	0.000158032	0.514107652
SMIM36	0.015076991	0.014323079	3.997833399	7.54E-05	0.000158237	0.512781486
PNRC2	0.324324373	3.434574376	3.997567807	7.55E-05	0.000158391	0.511760605
CLU	-0.612654741	9.102444074	-3.997115636	7.57E-05	0.000158666	0.510022698
CCDC187	0.330189333	0.320294318	3.996681144	7.58E-05	0.000158929	0.508352913
SRGAP3	0.134037546	0.230345369	3.995194961	7.62E-05	0.000159875	0.50264267
ZNF257	0.16593276	0.194289187	3.995008164	7.63E-05	0.00015998	0.501925095
CREG2	0.056211656	0.053403374	3.994891208	7.63E-05	0.000160038	0.501475825
LMF1	0.31304081	1.658190018	3.994753665	7.64E-05	0.000160111	0.500947494
PTPRM	0.505980899	1.841415343	3.993418689	7.68E-05	0.000160965	0.495820423
PLPPR4	0.134944783	0.133151909	3.992269785	7.72E-05	0.000161701	0.491409249
CYP27C1	0.134872044	0.165041867	3.991907153	7.73E-05	0.000161922	0.49001718
OPA1	0.275160769	2.657741081	3.991591796	7.74E-05	0.000162112	0.488806688
PSTPIP2	0.45621868	1.899852522	3.991405415	7.74E-05	0.000162217	0.488091306
SNX32	0.054309517	0.076734752	3.990386258	7.78E-05	0.000162872	0.484180061
ENKD1	0.374888737	2.145503852	3.989404522	7.81E-05	0.000163506	0.480413302
LRRC39	0.196314076	0.287459688	3.98764362	7.86E-05	0.000164657	0.473659167
TACO1	0.312827336	4.479321119	3.987623399	7.86E-05	0.000164657	0.47358162
RNF111	0.281800303	1.596358317	3.987025021	7.88E-05	0.00016504	0.471287114
H2AC25	0.785324407	1.053132703	3.986887852	7.89E-05	0.000165114	0.470761179
CNTN3	-0.26974364	0.38834366	-3.986661473	7.89E-05	0.000165248	0.469893234
BSCL2	0.100992702	0.248754921	3.986129614	7.91E-05	0.00016558	0.467854236
MICU2	0.292658976	2.883399623	3.986113686	7.91E-05	0.00016558	0.467793176
GPR37L1	0.095383749	0.118807833	3.986074529	7.91E-05	0.000165588	0.467643071
TAB3	0.332377381	2.004964757	3.985895057	7.92E-05	0.000165691	0.466955092
CALCRL	0.463385705	1.601773628	3.985424483	7.93E-05	0.00016599	0.465151355
G6PC1	-1.127020023	6.117175364	-3.985184079	7.94E-05	0.000166134	0.464229946
PACSIN1	0.375975574	0.448249008	3.98460707	7.96E-05	0.000166505	0.462018632
KCNJ15	-0.129673637	0.208610114	-3.9840796	7.98E-05	0.000166844	0.459997427
NAALADL1	0.559118498	0.797401377	3.983524266	7.99E-05	0.000167202	0.457869721
CMBL	-0.777499589	4.73472891	-3.983498645	8.00E-05	0.000167202	0.457771563
RAET1E	0.033803936	0.036040155	3.983354495	8.00E-05	0.000167281	0.457219314
TERT	0.525483356	0.465768801	3.98181784	8.05E-05	0.000168309	0.45133344
STIMATE	0.167413166	0.564926141	3.981371946	8.06E-05	0.000168596	0.449625919
HELZ2	0.38397973	1.947716791	3.980440569	8.10E-05	0.000169215	0.446059847
SLC16A8	0.164278128	0.212663055	3.980119748	8.11E-05	0.000169417	0.444831658
TAX1BP3	0.040442981	0.054511433	3.979765228	8.12E-05	0.000169643	0.44347457
YTHDC2	0.263964929	1.612432463	3.979063805	8.14E-05	0.000170107	0.440789881
NODAL	0.055679175	0.066585305	3.977210741	8.20E-05	0.000171371	0.433699412
TUBA8	0.036633722	0.05935955	3.977068093	8.21E-05	0.000171451	0.433153719
ZNF888	0.393170531	0.694296822	3.9762331	8.23E-05	0.000172014	0.429959854
VCAN	0.653701999	1.02565759	3.975659603	8.25E-05	0.000172395	0.427766574
GSDMC	0.226075397	0.212870705	3.975561556	8.26E-05	0.000172445	0.427391633
HSD17B1	0.247071707	0.401427743	3.975249046	8.27E-05	0.000172645	0.426196622
SPAAR	0.142364168	0.390112132	3.974039266	8.31E-05	0.000173474	0.421571352
SLC2A1	0.525819826	1.051957417	3.972889603	8.35E-05	0.000174265	0.417177134
FAM156A	0.009492772	0.017254063	3.972270881	8.37E-05	0.000174683	0.414812756
COL6A3	0.642499641	1.854986137	3.972014746	8.38E-05	0.000174845	0.413834067
REG3A	1.754463474	1.634504986	3.971644605	8.39E-05	0.000175088	0.412419859
MARCHF7	0.297905785	2.70397289	3.971572873	8.39E-05	0.00017512	0.412145806
CCDC192	0.08246197	0.102829896	3.970321171	8.43E-05	0.00017599	0.40736439
USP38	-0.301194836	2.027486294	-3.970147476	8.44E-05	0.000176095	0.406700997
TNFRSF12A	0.756873253	4.53919765	3.969554453	8.46E-05	0.000176499	0.404436269
ZNF18	0.224176027	1.490970311	3.969497181	8.46E-05	0.000176521	0.404217567
EIF4EBP1	0.559304986	5.088334047	3.969038631	8.48E-05	0.00017683	0.402466622
CCDC149	0.25672804	0.856987719	3.968525357	8.50E-05	0.000177178	0.400506943
APLP1	0.54932651	0.633624191	3.96805776	8.51E-05	0.000177494	0.398721862
TSR1	0.315001905	2.01779696	3.967509466	8.53E-05	0.000177869	0.396628963
GSR	0.501184698	4.321058297	3.966236821	8.57E-05	0.000178767	0.391772173
KANSL1L	0.285326342	0.95774163	3.965769858	8.59E-05	0.000179086	0.389990468
AGMAT	-0.563197532	4.453277442	-3.965356103	8.61E-05	0.000179366	0.388411938
EAF1	0.268088982	2.256549308	3.964529575	8.63E-05	0.000179947	0.385259088
IL6ST	-0.393372566	4.296084846	-3.964235736	8.64E-05	0.000180141	0.384138364
PPP1R3D	0.221530173	0.576638764	3.963424882	8.67E-05	0.000180713	0.381046106
STRN	0.22401376	1.159284257	3.963377653	8.67E-05	0.000180728	0.380866014
PINK1	-0.423604802	2.216854266	-3.963222398	8.68E-05	0.000180822	0.38027401
FBXL16	0.461881329	0.553903472	3.962471396	8.71E-05	0.000181352	0.377410662
TMEM192	-0.297580446	2.280641639	-3.96214995	8.72E-05	0.000181568	0.376185241
CCL21	-1.283039957	3.211778632	-3.961586244	8.74E-05	0.000181962	0.374036489
CCL13	0.351970142	0.451595024	3.961114031	8.75E-05	0.00018229	0.372236714
ISG20	0.452724946	1.612587127	3.960917851	8.76E-05	0.000182415	0.371489057
EIF4E3	-0.30941586	0.828635267	-3.96046505	8.78E-05	0.000182729	0.369763535
A1CF	-0.489849904	4.092875318	-3.959499435	8.81E-05	0.000183423	0.366084403
FRMD3	0.403905011	0.573540671	3.958362514	8.85E-05	0.000184247	0.361753636
FH	0.391517462	6.555637739	3.958262518	8.86E-05	0.000184301	0.361372787
C20orf202	0.114744946	0.176607212	3.957386409	8.89E-05	0.000184934	0.358036374
TBC1D14	0.395711106	1.239133973	3.957257985	8.89E-05	0.00018501	0.357547364
RALGAPA1	0.173492213	0.67144198	3.956751595	8.91E-05	0.000185369	0.355619292
HIPK4	0.04378486	0.077654798	3.955900602	8.94E-05	0.000185986	0.352379664
ZMYND15	0.46362958	1.322835262	3.955384991	8.96E-05	0.000186353	0.350417111
VNN2	0.859067213	1.836329776	3.95516049	8.97E-05	0.000186502	0.349562676
FAT4	-0.173668193	0.381633115	-3.954152943	9.00E-05	0.000187241	0.345728568
NRCAM	0.599281764	0.703506465	3.953634672	9.02E-05	0.000187613	0.343756701
SLC15A4	0.330432869	2.375925813	3.953572091	9.02E-05	0.00018764	0.343518612
AHCYL1	0.333259468	4.374538343	3.953328724	9.03E-05	0.000187804	0.342592768
TH	-0.099722557	0.059676466	-3.949261428	9.18E-05	0.000190887	0.327127346
HIPK1	0.375905996	2.221033358	3.947913067	9.23E-05	0.000191906	0.322003622
HOMER1	0.312964104	0.6507036	3.947385721	9.25E-05	0.000192293	0.320000171
OLFM2	0.829911489	4.363884806	3.94671664	9.28E-05	0.000192787	0.317458603
CHMP2B	0.274273999	2.202369333	3.946694697	9.28E-05	0.000192787	0.317375259
POLN	0.101062117	0.12160085	3.944279229	9.37E-05	0.00019465	0.308203258
PGRMC2	0.246256364	4.464775653	3.943951539	9.38E-05	0.000194886	0.306959355
PTGFR	0.596473244	0.790500523	3.943088806	9.41E-05	0.000195542	0.303684909
TSTD1	0.536927807	4.286345989	3.94306137	9.41E-05	0.000195543	0.303580786
HLTF	0.479700873	1.401840164	3.942028272	9.45E-05	0.000196336	0.299660632
ADAMTS14	0.196318373	0.252362953	3.94060143	9.51E-05	0.000197445	0.294247956
C5AR2	0.432408623	0.865151168	3.940088627	9.53E-05	0.000197831	0.292303101
FAM229B	-0.38475324	1.427874971	-3.939674953	9.54E-05	0.000198139	0.290734372
LPCAT2	0.411053933	0.926641946	3.939124057	9.56E-05	0.000198557	0.28864551
FAM114A1	0.307231769	3.725255627	3.938634787	9.58E-05	0.000198926	0.286790549
SPEN	0.339902736	2.021988102	3.938496843	9.59E-05	0.000199015	0.286267601
TMF1	0.263961375	1.649200254	3.936704958	9.66E-05	0.000200432	0.279476098
CTLA4	0.327388416	0.509923523	3.936493009	9.67E-05	0.000200579	0.278672973
RALGPS2	0.426068512	2.679639332	3.936468748	9.67E-05	0.000200579	0.278581042
CBX6	0.543243443	1.678027031	3.93605338	9.68E-05	0.000200893	0.277007234
STXBP3	0.322518528	2.30801124	3.935715435	9.70E-05	0.000201144	0.275726892
DKK2	0.216557888	0.261344156	3.93333805	9.79E-05	0.000203052	0.266722796
VPS26C	0.2430745	2.278232209	3.932228111	9.83E-05	0.000203936	0.262520749
SKIDA1	0.24814041	0.707530024	3.931745129	9.85E-05	0.00020431	0.260692604
TTC6	0.153633442	0.377026987	3.931464748	9.86E-05	0.000204518	0.259631421
PCSK4	0.26746546	0.929488229	3.93041769	9.91E-05	0.000205357	0.255669157
ZNF22	0.323090078	3.307474224	3.929190294	9.95E-05	0.000206349	0.251025706
PTGES	0.784519645	1.06099539	3.928912177	9.96E-05	0.000206557	0.24997373
NPIPA5	0.242743244	0.506864223	3.928772953	9.97E-05	0.00020665	0.249447142
ZNF708	0.209155966	0.616890715	3.928175616	9.99E-05	0.000207124	0.247188025
GTF2IRD2	0.085158741	0.287932805	3.927916395	0.000100049	0.000207317	0.246207752
BCKDHA	0.054056814	0.105175385	3.927437953	0.000100241	0.000207693	0.244398637
RTL5	-0.385125992	0.894361478	-3.927072661	0.000100388	0.000207957	0.243017507
DOCK4	0.271578125	1.375689947	3.927067402	0.00010039	0.000207957	0.242997625
NCAPD3	0.267709422	1.091874012	3.926631148	0.000100566	0.000208299	0.241348353
ADPRM	0.308429794	2.058727191	3.926493734	0.000100621	0.000208392	0.240828889
MEGF10	-0.046746872	0.040660857	-3.926282061	0.000100706	0.000208546	0.240028741
MRPS22	0.245955605	2.211735742	3.924970678	0.000101237	0.000209623	0.235072456
EGLN3	0.538792006	0.872722331	3.924533755	0.000101414	0.000209968	0.233421477
SIGLEC15	0.441215881	0.63654457	3.921165201	0.000102792	0.000212797	0.22069862
ISOC1	-0.377018187	4.611661849	-3.920468589	0.000103079	0.000213369	0.218068819
NEMF	0.248361759	1.028672821	3.919820469	0.000103347	0.0002139	0.215622472
BIVM	0.287746083	1.500643891	3.91970787	0.000103394	0.000213974	0.215197503
POLR1B	0.253389404	1.714943021	3.918937226	0.000103713	0.000214612	0.21228925
BRD1	0.327899175	2.094869106	3.918462981	0.00010391	0.000214996	0.210499811
CCDC92	0.26215386	2.272349283	3.917515095	0.000104305	0.00021579	0.206923817
ZDHHC11	0.242638487	0.465407311	3.91713752	0.000104463	0.000216094	0.205499605
ENTPD8	-0.578822536	1.963604079	-3.916174232	0.000104866	0.000216905	0.201866653
TMEM88B	0.184638268	0.16896816	3.9158618	0.000104997	0.000217153	0.200688523
CWC22	0.298196601	2.452543321	3.914448832	0.000105592	0.00021836	0.195361547
PDE4DIP	0.331249571	1.649606554	3.914301241	0.000105654	0.000218442	0.194805221
AVIL	0.396136169	0.618282928	3.914300913	0.000105654	0.000218442	0.194803984
TLCD3B	0.067167079	0.062244605	3.913344868	0.000106059	0.000219256	0.191200777
DPY19L4	0.314252432	1.848413233	3.912597135	0.000106376	0.000219888	0.188383239
PPP1R14D	0.522927703	0.5127	3.912245486	0.000106526	0.000220174	0.187058361
PLEKHO1	0.47848063	2.001013172	3.912050214	0.000106609	0.000220323	0.1863227
H2BC5	0.681364377	4.505284339	3.911674749	0.000106769	0.00022063	0.184908279
NOTCH1	0.414208726	1.732915535	3.91147631	0.000106854	0.000220781	0.184160787
NCKAP5	-0.172117169	0.340373436	-3.910913033	0.000107095	0.000221255	0.182039195
CNTNAP4	0.112514069	0.09974154	3.910867021	0.000107114	0.000221272	0.181865903
OSGIN2	0.394358339	2.539260252	3.909956339	0.000107505	0.000222055	0.178436445
TPCN2	0.350052499	1.124298271	3.908625633	0.000108078	0.000223215	0.173426584
APPBP2	0.26982614	1.680571166	3.908589884	0.000108093	0.000223223	0.173292021
SEPTIN5	0.020382547	0.020434344	3.908429368	0.000108162	0.000223342	0.172687819
ZNF829	0.15260268	0.308640841	3.907727527	0.000108466	0.000223945	0.170046282
KLLN	0.111113429	0.316110215	3.907661019	0.000108495	0.000223981	0.169795986
GOLGA8H	0.032868474	0.060002244	3.906912917	0.000108819	0.000224627	0.166980866
TBL1X	0.343790054	2.337775052	3.906409016	0.000109038	0.000225055	0.16508496
EFR3B	0.063544711	0.094705818	3.905448239	0.000109457	0.000225896	0.161470709
APOC4	0.03533594	0.037034871	3.904467058	0.000109887	0.000226758	0.157780557
SLC22A12	0.798707042	0.807372146	3.903948586	0.000110114	0.000227203	0.155830966
CTTNBP2NL	0.321793918	1.063965135	3.9036739	0.000110235	0.000227428	0.154798176
ANKS1B	0.14321599	0.146244633	3.90327642	0.00011041	0.000227764	0.153303807
